Narasi_RAG
"Pada bulan Mei tahun 2021 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.98°C dengan total curah hujan bulanan sebesar 37.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 28852.40 ton."
"Pada bulan November tahun 2021 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.66°C dengan total curah hujan bulanan sebesar 305.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 12687.96 ton."
"Pada bulan Oktober tahun 2021 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.68°C dengan total curah hujan bulanan sebesar 89.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 13332.86 ton."
"Pada bulan September tahun 2021 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.94°C dengan total curah hujan bulanan sebesar 46.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 10285.11 ton."
"Pada bulan Agustus tahun 2022 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.33°C dengan total curah hujan bulanan sebesar 50.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 13506.58 ton."
"Pada bulan April tahun 2022 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.79°C dengan total curah hujan bulanan sebesar 97.00 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 36719.36 ton."
"Pada bulan Desember tahun 2022 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.49°C dengan total curah hujan bulanan sebesar 317.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 11647.25 ton."
"Pada bulan Februari tahun 2022 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.35°C dengan total curah hujan bulanan sebesar 210.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 13967.88 ton."
"Pada bulan Januari tahun 2022 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.38°C dengan total curah hujan bulanan sebesar 455.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 14393.68 ton."
"Pada bulan Juli tahun 2022 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.11°C dengan total curah hujan bulanan sebesar 6.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 23118.32 ton."
"Pada bulan Juni tahun 2022 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.88°C dengan total curah hujan bulanan sebesar 48.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 21768.59 ton."
"Pada bulan Maret tahun 2022 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.76°C dengan total curah hujan bulanan sebesar 239.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 37513.22 ton."
"Pada bulan Mei tahun 2022 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.15°C dengan total curah hujan bulanan sebesar 61.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 31670.35 ton."
"Pada bulan November tahun 2022 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.71°C dengan total curah hujan bulanan sebesar 181.30 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 9697.87 ton."
"Pada bulan Oktober tahun 2022 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.56°C dengan total curah hujan bulanan sebesar 196.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 13976.62 ton."
"Pada bulan September tahun 2022 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.88°C dengan total curah hujan bulanan sebesar 46.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 10697.93 ton."
"Pada bulan Agustus tahun 2023 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.15°C dengan total curah hujan bulanan sebesar 1.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 14249.23 ton."
"Pada bulan April tahun 2023 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.87°C dengan total curah hujan bulanan sebesar 136.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 36892.04 ton."
"Pada bulan Desember tahun 2023 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 26.18°C dengan total curah hujan bulanan sebesar 128.00 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 11698.01 ton."
"Pada bulan Februari tahun 2023 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.16°C dengan total curah hujan bulanan sebesar 540.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 18119.04 ton."
"Pada bulan Januari tahun 2023 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.55°C dengan total curah hujan bulanan sebesar 239.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 12534.31 ton."
"Pada bulan Juli tahun 2023 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.47°C dengan total curah hujan bulanan sebesar 13.90 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 23189.07 ton."
"Pada bulan Juni tahun 2023 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.72°C dengan total curah hujan bulanan sebesar 15.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 25845.35 ton."
"Pada bulan Maret tahun 2023 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.62°C dengan total curah hujan bulanan sebesar 189.00 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 34054.33 ton."
"Pada bulan Mei tahun 2023 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.17°C dengan total curah hujan bulanan sebesar 21.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 28360.25 ton."
"Pada bulan November tahun 2023 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 27.19°C dengan total curah hujan bulanan sebesar 64.40 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 15970.39 ton."
"Pada bulan Oktober tahun 2023 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 27.80°C dengan total curah hujan bulanan sebesar 8.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 15427.25 ton."
"Pada bulan September tahun 2023 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.76°C dengan total curah hujan bulanan sebesar 1.30 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 11439.47 ton."
"Pada bulan Agustus tahun 2024 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.38°C dengan total curah hujan bulanan sebesar 7.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 16754.43 ton."
"Pada bulan April tahun 2024 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 26.02°C dengan total curah hujan bulanan sebesar 77.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 37076.51 ton."
"Pada bulan Desember tahun 2024 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 24.92°C dengan total curah hujan bulanan sebesar 452.00 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 11261.93 ton."
"Pada bulan Februari tahun 2024 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.56°C dengan total curah hujan bulanan sebesar 273.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 21356.98 ton."
"Pada bulan Januari tahun 2024 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 26.00°C dengan total curah hujan bulanan sebesar 160.90 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 13288.81 ton."
"Pada bulan Juli tahun 2024 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.12°C dengan total curah hujan bulanan sebesar 13.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 23243.59 ton."
"Pada bulan Juni tahun 2024 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 26.01°C dengan total curah hujan bulanan sebesar 31.40 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 32642.94 ton."
"Pada bulan Maret tahun 2024 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 25.60°C dengan total curah hujan bulanan sebesar 243.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 35639.77 ton."
"Pada bulan Mei tahun 2024 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 26.81°C dengan total curah hujan bulanan sebesar 11.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 32077.29 ton."
"Pada bulan November tahun 2024 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 26.21°C dengan total curah hujan bulanan sebesar 178.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 12246.11 ton."
"Pada bulan Oktober tahun 2024 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 27.42°C dengan total curah hujan bulanan sebesar 32.90 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 13128.05 ton."
"Pada bulan September tahun 2024 di Kabupaten Bondowoso, rata-rata suhu udara harian adalah 26.41°C dengan total curah hujan bulanan sebesar 59.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 10761.27 ton."
"Pada bulan Agustus tahun 2018 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.09°C dengan total curah hujan bulanan sebesar 0.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 10361.25 ton."
"Pada bulan April tahun 2018 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.65°C dengan total curah hujan bulanan sebesar 96.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 15551.44 ton."
"Pada bulan Desember tahun 2018 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.35°C dengan total curah hujan bulanan sebesar 202.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 3877.70 ton."
"Pada bulan Februari tahun 2018 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.16°C dengan total curah hujan bulanan sebesar 279.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 102755.27 ton."
"Pada bulan Januari tahun 2018 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.56°C dengan total curah hujan bulanan sebesar 277.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 2781.16 ton."
"Pada bulan Juli tahun 2018 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.15°C dengan total curah hujan bulanan sebesar 1.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 20766.06 ton."
"Pada bulan Juni tahun 2018 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.74°C dengan total curah hujan bulanan sebesar 18.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 44377.02 ton."
"Pada bulan Maret tahun 2018 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.79°C dengan total curah hujan bulanan sebesar 181.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 57899.01 ton."
"Pada bulan Mei tahun 2018 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.19°C dengan total curah hujan bulanan sebesar 27.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 57103.19 ton."
"Pada bulan November tahun 2018 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.38°C dengan total curah hujan bulanan sebesar 118.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 6336.64 ton."
"Pada bulan Oktober tahun 2018 di Kabupaten Gresik, rata-rata suhu udara harian adalah 29.03°C dengan total curah hujan bulanan sebesar 4.90 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 11663.03 ton."
"Pada bulan September tahun 2018 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.04°C dengan total curah hujan bulanan sebesar 1.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 18230.62 ton."
"Pada bulan Agustus tahun 2019 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.30°C dengan total curah hujan bulanan sebesar 2.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 14270.22 ton."
"Pada bulan April tahun 2019 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.41°C dengan total curah hujan bulanan sebesar 163.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 13865.17 ton."
"Pada bulan Desember tahun 2019 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.09°C dengan total curah hujan bulanan sebesar 159.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 3846.50 ton."
"Pada bulan Februari tahun 2019 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.88°C dengan total curah hujan bulanan sebesar 186.90 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 25468.78 ton."
"Pada bulan Januari tahun 2019 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.64°C dengan total curah hujan bulanan sebesar 358.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 6321.88 ton."
"Pada bulan Juli tahun 2019 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.02°C dengan total curah hujan bulanan sebesar 6.30 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 40806.57 ton."
"Pada bulan Juni tahun 2019 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.46°C dengan total curah hujan bulanan sebesar 2.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 80513.07 ton."
"Pada bulan Maret tahun 2019 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.74°C dengan total curah hujan bulanan sebesar 317.30 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 125024.39 ton."
"Pada bulan Mei tahun 2019 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.90°C dengan total curah hujan bulanan sebesar 24.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 16753.40 ton."
"Pada bulan November tahun 2019 di Kabupaten Gresik, rata-rata suhu udara harian adalah 29.21°C dengan total curah hujan bulanan sebesar 53.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 14245.90 ton."
"Pada bulan Oktober tahun 2019 di Kabupaten Gresik, rata-rata suhu udara harian adalah 29.33°C dengan total curah hujan bulanan sebesar 2.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 12496.56 ton."
"Pada bulan September tahun 2019 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.91°C dengan total curah hujan bulanan sebesar 1.30 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 14105.22 ton."
"Pada bulan Agustus tahun 2020 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.98°C dengan total curah hujan bulanan sebesar 18.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 21227.70 ton."
"Pada bulan April tahun 2020 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.53°C dengan total curah hujan bulanan sebesar 207.90 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 63451.68 ton."
"Pada bulan Desember tahun 2020 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.62°C dengan total curah hujan bulanan sebesar 428.00 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 268.36 ton."
"Pada bulan Februari tahun 2020 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.82°C dengan total curah hujan bulanan sebesar 327.00 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 33654.14 ton."
"Pada bulan Januari tahun 2020 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.27°C dengan total curah hujan bulanan sebesar 261.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 6451.09 ton."
"Pada bulan Juli tahun 2020 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.52°C dengan total curah hujan bulanan sebesar 9.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 90408.20 ton."
"Pada bulan Juni tahun 2020 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.66°C dengan total curah hujan bulanan sebesar 22.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 30704.71 ton."
"Pada bulan Maret tahun 2020 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.16°C dengan total curah hujan bulanan sebesar 222.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 110293.75 ton."
"Pada bulan Mei tahun 2020 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.03°C dengan total curah hujan bulanan sebesar 106.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 6057.83 ton."
"Pada bulan November tahun 2020 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.08°C dengan total curah hujan bulanan sebesar 147.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 13048.93 ton."
"Pada bulan Oktober tahun 2020 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.58°C dengan total curah hujan bulanan sebesar 117.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 13395.53 ton."
"Pada bulan September tahun 2020 di Kabupaten Gresik, rata-rata suhu udara harian adalah 29.00°C dengan total curah hujan bulanan sebesar 4.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 18754.71 ton."
"Pada bulan Agustus tahun 2021 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.13°C dengan total curah hujan bulanan sebesar 4.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 12286.86 ton."
"Pada bulan April tahun 2021 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.36°C dengan total curah hujan bulanan sebesar 123.30 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 23672.07 ton."
"Pada bulan Desember tahun 2021 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.74°C dengan total curah hujan bulanan sebesar 300.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 2118.79 ton."
"Pada bulan Februari tahun 2021 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.18°C dengan total curah hujan bulanan sebesar 314.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 38615.05 ton."
"Pada bulan Januari tahun 2021 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.17°C dengan total curah hujan bulanan sebesar 402.30 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 2514.40 ton."
"Pada bulan Juli tahun 2021 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.50°C dengan total curah hujan bulanan sebesar 5.90 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 37155.99 ton."
"Pada bulan Juni tahun 2021 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.39°C dengan total curah hujan bulanan sebesar 113.30 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 95596.82 ton."
"Pada bulan Maret tahun 2021 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.65°C dengan total curah hujan bulanan sebesar 253.90 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 128026.32 ton."
"Pada bulan Mei tahun 2021 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.13°C dengan total curah hujan bulanan sebesar 42.00 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 5377.67 ton."
"Pada bulan November tahun 2021 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.72°C dengan total curah hujan bulanan sebesar 355.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 10208.79 ton."
"Pada bulan Oktober tahun 2021 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.59°C dengan total curah hujan bulanan sebesar 76.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 20564.27 ton."
"Pada bulan September tahun 2021 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.33°C dengan total curah hujan bulanan sebesar 36.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 3529.16 ton."
"Pada bulan Agustus tahun 2022 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.67°C dengan total curah hujan bulanan sebesar 38.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 14655.14 ton."
"Pada bulan April tahun 2022 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.32°C dengan total curah hujan bulanan sebesar 129.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 13965.33 ton."
"Pada bulan Desember tahun 2022 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.59°C dengan total curah hujan bulanan sebesar 315.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 1703.11 ton."
"Pada bulan Februari tahun 2022 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.10°C dengan total curah hujan bulanan sebesar 387.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 102194.51 ton."
"Pada bulan Januari tahun 2022 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.25°C dengan total curah hujan bulanan sebesar 294.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 618.63 ton."
"Pada bulan Juli tahun 2022 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.26°C dengan total curah hujan bulanan sebesar 37.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 27669.02 ton."
"Pada bulan Juni tahun 2022 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.96°C dengan total curah hujan bulanan sebesar 90.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 107551.27 ton."
"Pada bulan Maret tahun 2022 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.59°C dengan total curah hujan bulanan sebesar 339.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 90703.72 ton."
"Pada bulan Mei tahun 2022 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.36°C dengan total curah hujan bulanan sebesar 201.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 14177.11 ton."
"Pada bulan November tahun 2022 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.61°C dengan total curah hujan bulanan sebesar 253.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 8304.24 ton."
"Pada bulan Oktober tahun 2022 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.80°C dengan total curah hujan bulanan sebesar 217.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 22863.35 ton."
"Pada bulan September tahun 2022 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.34°C dengan total curah hujan bulanan sebesar 35.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 6836.77 ton."
"Pada bulan Agustus tahun 2023 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.93°C dengan total curah hujan bulanan sebesar 0.10 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 16872.25 ton."
"Pada bulan April tahun 2023 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.03°C dengan total curah hujan bulanan sebesar 184.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 8036.69 ton."
"Pada bulan Desember tahun 2023 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.50°C dengan total curah hujan bulanan sebesar 198.90 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 242.61 ton."
"Pada bulan Februari tahun 2023 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.06°C dengan total curah hujan bulanan sebesar 371.30 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 128984.62 ton."
"Pada bulan Januari tahun 2023 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.43°C dengan total curah hujan bulanan sebesar 263.40 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 6821.87 ton."
"Pada bulan Juli tahun 2023 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.74°C dengan total curah hujan bulanan sebesar 20.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 17662.96 ton."
"Pada bulan Juni tahun 2023 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.16°C dengan total curah hujan bulanan sebesar 10.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 88060.65 ton."
"Pada bulan Maret tahun 2023 di Kabupaten Gresik, rata-rata suhu udara harian adalah 26.56°C dengan total curah hujan bulanan sebesar 313.30 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 55184.81 ton."
"Pada bulan Mei tahun 2023 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.75°C dengan total curah hujan bulanan sebesar 57.20 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 46894.66 ton."
"Pada bulan November tahun 2023 di Kabupaten Gresik, rata-rata suhu udara harian adalah 29.57°C dengan total curah hujan bulanan sebesar 71.40 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 7555.77 ton."
"Pada bulan Oktober tahun 2023 di Kabupaten Gresik, rata-rata suhu udara harian adalah 30.23°C dengan total curah hujan bulanan sebesar 5.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 20042.18 ton."
"Pada bulan September tahun 2023 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.64°C dengan total curah hujan bulanan sebesar 2.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 21069.51 ton."
"Pada bulan Agustus tahun 2024 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.45°C dengan total curah hujan bulanan sebesar 2.70 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 11509.83 ton."
"Pada bulan April tahun 2024 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.04°C dengan total curah hujan bulanan sebesar 196.30 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 84003.77 ton."
"Pada bulan Desember tahun 2024 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.00°C dengan total curah hujan bulanan sebesar 425.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 766.13 ton."
"Pada bulan Februari tahun 2024 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.15°C dengan total curah hujan bulanan sebesar 373.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 7935.33 ton."
"Pada bulan Januari tahun 2024 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.37°C dengan total curah hujan bulanan sebesar 320.80 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 744.29 ton."
"Pada bulan Juli tahun 2024 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.07°C dengan total curah hujan bulanan sebesar 10.00 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 38057.42 ton."
"Pada bulan Juni tahun 2024 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.64°C dengan total curah hujan bulanan sebesar 48.50 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 30981.83 ton."
"Pada bulan Maret tahun 2024 di Kabupaten Gresik, rata-rata suhu udara harian adalah 27.49°C dengan total curah hujan bulanan sebesar 232.00 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 83438.12 ton."
"Pada bulan Mei tahun 2024 di Kabupaten Gresik, rata-rata suhu udara harian adalah 29.33°C dengan total curah hujan bulanan sebesar 10.40 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 17876.62 ton."
"Pada bulan November tahun 2024 di Kabupaten Gresik, rata-rata suhu udara harian adalah 28.26°C dengan total curah hujan bulanan sebesar 213.60 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 13436.79 ton."
"Pada bulan Oktober tahun 2024 di Kabupaten Gresik, rata-rata suhu udara harian adalah 29.96°C dengan total curah hujan bulanan sebesar 50.00 mm. Adapun total produksi panen padi pada periode tersebut tercatat mencapai 23370.40 ton."
